Age,Gender,Income,Travel_Frequency,Preferred_Activities,Vacation_Budget,Location,Proximity_to_Mountains,Proximity_to_Beaches,Favorite_Season,Pets,Environmental_Concerns,Preference
59,non-binary,86929,7,skiing,1598,suburban,225,284,fall,1,1,1
60,non-binary,59368,4,swimming,1009,rural,282,298,spring,1,0,0
62,male,36576,0,hiking,518,rural,18,261,fall,0,1,1
26,non-binary,93797,2,hiking,1247,urban,213,111,fall,0,1,0
48,female,64325,1,skiing,1059,urban,202,162,spring,1,1,0
24,non-binary,104837,2,hiking,4789,urban,266,88,winter,1,0,0
26,male,63878,4,sunbathing,2804,urban,257,104,fall,1,1,0
30,female,104860,2,hiking,1558,suburban,147,99,summer,0,1,0
20,female,46768,5,hiking,2025,urban,233,180,winter,1,0,0
52,male,32872,7,swimming,2186,urban,295,105,winter,1,1,0
50,male,106140,2,skiing,3879,suburban,180,284,summer,0,1,1
38,non-binary,52522,1,swimming,1346,rural,181,103,fall,0,0,0
48,male,101716,3,swimming,3215,rural,148,127,fall,1,0,0
69,male,105137,8,skiing,2581,urban,125,190,fall,0,1,1
51,male,116108,7,hiking,1537,urban,161,266,summer,0,1,1
49,male,80653,0,hiking,1246,urban,65,237,spring,1,1,1
52,female,24836,3,swimming,1905,suburban,162,276,summer,1,1,0
32,female,111554,0,hiking,2197,rural,9,238,summer,1,0,1
49,female,48843,1,hiking,3892,urban,276,46,spring,0,1,0
23,male,81734,4,hiking,555,suburban,44,245,winter,1,1,1
62,non-binary,110634,4,sunbathing,2488,urban,150,42,summer,1,0,0
38,non-binary,22313,2,skiing,2431,urban,251,261,fall,0,1,1
50,non-binary,80543,2,swimming,1646,urban,135,36,winter,1,1,0
49,non-binary,105345,5,sunbathing,1446,suburban,262,183,spring,0,1,0
69,female,109943,9,swimming,963,suburban,23,106,winter,0,1,0
36,non-binary,75688,9,hiking,2530,urban,295,43,spring,0,0,0
50,female,76277,1,hiking,1728,suburban,110,176,winter,1,0,1
45,non-binary,63365,5,skiing,747,suburban,88,205,spring,1,1,1
48,non-binary,87181,2,sunbathing,1255,urban,239,209,summer,0,1,0
38,female,112895,3,skiing,4907,rural,103,257,winter,0,0,1
51,female,42535,3,swimming,2497,urban,176,46,summer,0,1,0
32,non-binary,81460,7,hiking,3186,suburban,107,27,summer,1,1,0
31,male,61167,6,sunbathing,3344,suburban,228,144,winter,1,0,0
36,non-binary,59008,9,hiking,1833,urban,129,91,summer,0,1,0
60,non-binary,82296,5,skiing,4402,suburban,18,69,summer,0,0,1
32,non-binary,33042,0,hiking,925,suburban,36,154,fall,0,1,1
23,female,108678,5,swimming,912,urban,191,57,summer,1,1,0
69,non-binary,53029,4,hiking,4003,rural,163,40,spring,1,0,0
26,male,85475,8,sunbathing,1846,suburban,140,181,winter,0,0,0
54,non-binary,51254,8,swimming,2838,rural,176,99,fall,1,0,0
37,male,76648,9,swimming,4843,urban,140,107,winter,0,1,0
51,male,86147,5,swimming,2813,urban,230,85,winter,1,0,0
55,male,80874,8,sunbathing,1343,rural,201,73,summer,0,0,0
43,non-binary,112789,1,swimming,4947,urban,133,36,fall,1,1,0
35,female,112555,7,skiing,4437,suburban,181,58,winter,1,0,0
45,female,78082,5,swimming,3303,urban,275,241,summer,0,0,0
68,non-binary,81382,6,swimming,1497,rural,220,40,spring,0,0,0
26,non-binary,85720,5,hiking,4365,rural,11,165,spring,0,1,1
49,male,37052,5,swimming,706,suburban,189,245,fall,0,0,0
23,non-binary,63732,8,sunbathing,4132,rural,126,163,spring,1,1,0
31,female,92002,8,hiking,2295,urban,240,8,summer,0,0,0
45,non-binary,48220,1,sunbathing,4240,suburban,299,283,fall,0,0,0
41,non-binary,74012,5,swimming,3510,urban,55,33,fall,0,0,0
30,non-binary,78940,1,swimming,2246,suburban,172,18,summer,1,0,0
60,male,107413,0,sunbathing,693,rural,92,287,summer,1,0,0
29,non-binary,36599,5,skiing,3518,suburban,52,274,summer,1,1,1
68,non-binary,35389,6,sunbathing,1891,suburban,108,197,spring,0,0,0
36,non-binary,95006,1,sunbathing,2709,suburban,186,206,spring,0,1,0
38,female,35642,7,skiing,2152,suburban,299,119,spring,1,1,0
44,male,113660,5,swimming,4978,rural,269,172,winter,1,1,0
36,male,82843,3,skiing,2868,suburban,179,193,fall,1,0,1
41,female,90173,6,skiing,2837,suburban,279,143,winter,1,1,0
43,male,24963,7,swimming,2625,suburban,121,65,fall,1,0,0
62,female,41686,4,hiking,2939,suburban,182,148,winter,0,1,0
45,male,72374,3,swimming,551,suburban,61,146,spring,1,1,0
63,male,41796,5,hiking,4453,urban,8,67,spring,1,0,1
35,male,35257,8,swimming,2627,suburban,276,195,winter,1,0,0
61,non-binary,78097,6,swimming,2381,urban,123,297,spring,1,0,0
53,male,101470,0,skiing,3738,suburban,155,137,winter,1,1,0
59,non-binary,29124,5,sunbathing,1817,suburban,194,2,summer,0,0,0
46,non-binary,88018,7,skiing,3397,suburban,85,268,spring,1,0,1
34,non-binary,29027,5,hiking,2504,rural,219,208,summer,1,1,0
21,female,91373,8,swimming,3159,urban,184,69,spring,1,0,0
61,male,102283,5,hiking,4818,suburban,8,221,fall,0,1,1
62,male,23774,2,sunbathing,3753,suburban,8,43,summer,1,0,0
46,male,45892,7,skiing,2229,rural,232,112,fall,1,1,0
21,non-binary,20626,2,sunbathing,967,suburban,236,15,spring,1,1,0
27,male,64542,3,hiking,2894,rural,298,54,spring,0,0,0
42,non-binary,58605,4,swimming,3025,rural,80,262,spring,1,1,0
48,non-binary,37560,8,hiking,3580,rural,185,109,fall,1,0,0
20,non-binary,36840,3,swimming,1559,suburban,212,220,winter,0,1,0
64,non-binary,111288,7,sunbathing,3217,suburban,15,282,winter,1,0,0
19,male,77704,5,hiking,1919,suburban,175,253,fall,0,0,1
42,non-binary,110397,5,sunbathing,4741,rural,286,10,winter,1,0,0
66,female,63286,6,hiking,896,suburban,260,148,winter,1,0,0
23,female,97950,4,sunbathing,2496,urban,190,285,winter,1,0,0
43,female,85920,9,hiking,3971,urban,260,73,fall,0,1,0
25,non-binary,47668,3,skiing,4279,urban,271,124,spring,1,0,0
52,male,20254,7,skiing,2533,rural,198,113,summer,0,0,0
44,male,51242,9,skiing,2126,suburban,41,37,fall,0,1,0
42,non-binary,28305,1,hiking,3311,suburban,39,231,spring,1,0,1
35,non-binary,68345,9,skiing,2939,rural,36,226,spring,0,0,1
18,non-binary,93651,3,swimming,2230,urban,100,54,fall,0,1,0
65,female,108712,0,sunbathing,3835,suburban,169,269,fall,0,0,0
56,non-binary,92260,8,sunbathing,3438,urban,194,264,spring,0,1,0
20,non-binary,35918,5,swimming,692,suburban,274,261,fall,1,1,0
21,male,37646,5,swimming,3024,urban,56,247,winter,1,1,0
58,male,25793,0,hiking,1253,urban,142,63,winter,0,0,0
54,female,57408,0,skiing,2403,rural,13,17,winter,1,1,1
68,female,89497,9,skiing,779,rural,134,170,spring,0,1,1
32,female,94930,3,hiking,3465,suburban,279,93,fall,0,1,0
25,female,49134,1,skiing,2525,suburban,72,209,summer,1,0,1
55,non-binary,104382,0,skiing,4658,urban,148,62,spring,0,0,0
67,non-binary,92058,5,swimming,4342,suburban,263,211,spring,1,0,0
36,female,65367,0,swimming,2685,rural,22,143,fall,1,1,0
64,female,117483,4,swimming,3962,rural,271,239,spring,0,1,0
43,male,109542,5,skiing,3129,rural,262,121,fall,0,0,0
56,male,43596,4,swimming,4540,rural,95,53,summer,0,0,0
27,male,61504,3,skiing,1547,rural,224,192,summer,0,0,0
55,female,107007,8,skiing,2818,suburban,284,100,spring,0,0,0
31,male,111698,0,sunbathing,3068,suburban,176,220,spring,1,0,0
66,female,89252,1,hiking,2704,urban,223,52,winter,1,1,0
58,non-binary,78661,4,skiing,3247,urban,207,187,winter,0,1,0
36,female,38052,1,skiing,2333,rural,13,144,winter,1,0,1
47,non-binary,44631,1,sunbathing,4723,urban,285,169,fall,1,1,0
22,non-binary,90480,7,swimming,3012,rural,293,21,winter,0,1,0
48,female,34936,6,skiing,4301,suburban,151,232,fall,1,1,1
24,male,46520,7,hiking,1378,urban,10,56,spring,0,0,1
36,female,71650,0,hiking,3412,suburban,78,235,fall,0,0,1
48,male,64323,1,skiing,2543,urban,64,60,winter,0,0,0
69,non-binary,111511,5,hiking,1723,rural,69,86,fall,0,0,1
56,non-binary,39931,0,skiing,1237,urban,4,76,summer,1,1,1
41,non-binary,49575,4,sunbathing,2114,rural,207,276,winter,0,1,0
51,non-binary,23902,5,swimming,3034,urban,171,247,winter,1,0,0
40,female,95362,4,swimming,771,rural,235,20,fall,0,0,0
65,non-binary,33288,9,swimming,3589,suburban,96,98,winter,0,1,0
62,male,39304,1,swimming,3391,urban,52,227,spring,0,1,0
57,male,89225,3,hiking,649,urban,146,274,spring,0,1,1
23,non-binary,27545,3,sunbathing,2956,suburban,55,18,winter,1,0,0
55,female,66897,5,hiking,2218,suburban,222,140,fall,1,1,0
58,non-binary,47548,9,hiking,3911,urban,54,88,summer,0,0,1
53,non-binary,69090,8,swimming,4996,urban,135,299,fall,1,0,0
44,male,106315,1,skiing,1372,urban,174,200,summer,0,0,1
28,female,52984,3,sunbathing,1817,urban,257,198,fall,0,1,0
22,female,22817,0,skiing,850,suburban,98,22,fall,1,1,0
34,male,85643,0,swimming,708,rural,136,251,fall,1,0,0
69,male,63368,6,hiking,2829,suburban,68,6,summer,1,1,0
24,male,42881,2,sunbathing,3730,suburban,86,245,summer,1,1,0
44,female,45742,4,sunbathing,2993,suburban,163,35,spring,0,1,0
64,male,57606,9,skiing,915,suburban,260,25,spring,0,1,0
32,male,42438,5,skiing,1844,rural,231,239,winter,1,0,1
63,male,37831,9,skiing,4495,rural,207,175,winter,1,1,0
30,non-binary,119502,2,swimming,4627,rural,96,37,fall,1,0,0
28,female,62187,5,sunbathing,4328,rural,198,79,winter,1,1,0
62,female,73747,7,sunbathing,2989,urban,246,110,summer,0,0,0
43,non-binary,77651,6,skiing,2037,urban,86,271,spring,1,1,1
39,female,32119,0,swimming,4904,rural,61,45,winter,1,1,0
45,male,38053,1,skiing,2041,urban,118,156,fall,1,1,1
41,non-binary,23769,2,sunbathing,3530,rural,167,183,winter,0,1,0
46,male,92921,7,skiing,1451,suburban,52,180,spring,0,1,1
26,male,79010,6,skiing,2678,suburban,80,204,winter,1,1,1
59,male,87935,3,sunbathing,3138,rural,92,94,summer,1,0,0
21,male,100045,1,hiking,4111,suburban,90,123,summer,1,1,1
66,female,38577,8,skiing,1043,urban,286,268,winter,0,0,0
63,non-binary,80599,2,swimming,3451,rural,227,226,fall,0,1,0
35,non-binary,87419,7,hiking,1566,suburban,10,54,spring,0,0,1
60,male,58304,2,sunbathing,1667,suburban,40,143,fall,1,1,0
33,non-binary,93872,0,sunbathing,3701,urban,216,235,spring,1,0,0
50,non-binary,113983,2,sunbathing,3461,rural,255,72,fall,0,1,0
46,male,44651,8,sunbathing,4682,urban,167,77,fall,1,1,0
56,male,22772,5,swimming,680,urban,157,37,winter,1,0,0
27,female,94113,3,hiking,3254,rural,120,265,winter,0,0,1
26,female,82617,7,skiing,1543,suburban,261,290,summer,1,0,1
48,male,22214,5,swimming,3005,urban,199,113,winter,1,1,0
45,female,36830,8,sunbathing,4971,suburban,46,244,spring,1,1,0
20,female,24496,1,sunbathing,1067,urban,150,269,winter,1,1,0
31,non-binary,75411,5,swimming,4705,urban,281,3,fall,1,0,0
42,male,29315,6,skiing,2700,urban,16,203,summer,1,0,1
32,non-binary,87617,0,hiking,4391,rural,237,268,spring,1,1,1
19,non-binary,117810,3,hiking,1424,rural,288,186,summer,0,0,0
41,male,114013,8,swimming,1661,urban,167,111,spring,1,0,0
31,non-binary,26961,8,sunbathing,1891,rural,122,268,winter,0,0,0
65,female,53365,4,swimming,3627,urban,102,37,spring,1,1,0
24,female,33809,7,swimming,3578,urban,239,206,winter,1,1,0
53,female,115020,9,hiking,2663,suburban,98,186,spring,1,0,1
67,female,76038,9,hiking,590,urban,201,92,winter,0,1,0
41,female,61337,4,skiing,2259,rural,231,297,fall,1,0,1
44,non-binary,99953,2,swimming,2350,suburban,157,132,spring,1,1,0
54,male,53650,2,skiing,1467,suburban,145,11,summer,0,1,0
55,non-binary,62839,0,swimming,3359,urban,255,68,winter,0,1,0
47,non-binary,71968,9,hiking,3852,urban,241,77,fall,1,0,0
44,female,105480,5,swimming,1403,suburban,235,258,fall,0,1,0
56,female,88929,9,skiing,2333,suburban,276,49,summer,0,1,0
32,non-binary,43719,2,skiing,2811,urban,3,190,spring,0,1,1
43,non-binary,112311,0,hiking,4680,urban,246,257,winter,1,0,1
18,male,27731,3,sunbathing,2538,urban,189,207,summer,1,1,0
21,male,28193,7,swimming,1056,urban,165,119,spring,0,1,0
46,male,54714,6,sunbathing,2078,rural,261,164,spring,0,1,0
18,male,42209,5,skiing,2102,urban,65,290,winter,1,0,1
60,male,56182,0,sunbathing,4911,rural,172,129,spring,1,0,0
67,female,20957,0,skiing,3352,suburban,100,155,summer,0,1,1
63,male,85311,1,skiing,4645,rural,101,294,summer,1,0,1
39,non-binary,34082,8,sunbathing,4522,urban,294,262,summer,1,1,0
28,female,116822,8,sunbathing,2579,suburban,7,237,summer,1,0,0
27,non-binary,33082,8,sunbathing,1021,urban,260,284,winter,0,0,0
34,female,47655,2,hiking,2249,rural,142,288,spring,1,1,1
53,female,29488,7,swimming,1774,suburban,79,280,fall,0,1,0
64,male,23692,8,hiking,1486,urban,222,144,winter,0,1,0
43,non-binary,55104,9,swimming,781,rural,64,172,summer,0,0,0
65,male,63336,3,hiking,1271,suburban,298,79,spring,1,0,0
38,non-binary,38529,3,skiing,2912,rural,64,267,summer,1,1,1
30,non-binary,69515,9,sunbathing,3749,suburban,228,290,fall,0,1,0
26,male,91672,0,swimming,1739,urban,235,233,summer,0,1,0
28,male,103434,7,swimming,1850,rural,42,267,winter,1,0,0
28,female,52710,5,skiing,1896,suburban,107,195,fall,0,1,1
23,female,50607,3,hiking,3111,rural,144,150,spring,0,0,1
18,female,42362,0,sunbathing,3435,rural,4,9,summer,0,0,0
23,non-binary,107118,2,hiking,4114,rural,5,205,summer,1,0,1
30,male,61279,6,hiking,3436,rural,25,194,fall,0,0,1
39,female,72311,1,sunbathing,4375,suburban,38,213,winter,1,1,0
48,male,97168,8,hiking,2575,urban,15,136,summer,0,0,1
39,female,87769,2,swimming,2792,suburban,260,209,spring,0,0,0
54,female,94322,5,hiking,4675,suburban,295,38,winter,0,0,0
64,male,21012,4,swimming,2969,urban,254,240,summer,0,1,0
44,female,106630,2,hiking,2071,urban,81,205,spring,0,1,1
67,male,75646,3,skiing,1389,rural,239,153,fall,1,1,0
69,female,103462,7,swimming,4422,suburban,279,122,winter,0,0,0
31,male,27276,0,sunbathing,964,rural,279,35,summer,1,0,0
64,female,110938,8,swimming,4328,urban,231,146,summer,1,1,0
22,female,101905,3,skiing,2389,urban,253,289,summer,0,1,1
53,non-binary,88977,3,swimming,1887,suburban,49,53,spring,0,0,0
49,male,92450,1,skiing,694,suburban,223,69,fall,1,0,0
51,female,73359,4,sunbathing,3917,suburban,217,291,summer,0,1,0
24,non-binary,63293,7,swimming,4081,suburban,140,96,fall,0,0,0
59,male,47017,0,hiking,4202,suburban,231,281,spring,0,0,1
65,female,21121,2,swimming,1730,urban,196,86,summer,0,0,0
27,female,43052,6,swimming,4627,rural,232,61,summer,0,1,0
67,female,89798,5,swimming,1957,urban,193,169,fall,1,0,0
34,male,34783,8,hiking,4740,urban,31,17,winter,0,1,0
47,non-binary,62264,9,swimming,2955,urban,65,120,summer,0,0,0
38,female,108289,8,sunbathing,1524,suburban,142,38,winter,1,0,0
30,non-binary,87495,4,skiing,3311,rural,185,31,winter,1,0,0
18,male,101213,6,swimming,1893,urban,246,71,fall,1,1,0
18,male,97863,2,swimming,815,rural,298,7,winter,0,0,0
64,female,94215,3,skiing,1517,suburban,77,155,summer,1,1,1
50,female,66497,9,sunbathing,1682,urban,90,136,spring,0,0,0
55,female,78882,1,swimming,3910,rural,244,211,winter,0,1,0
42,non-binary,102355,8,hiking,3719,rural,213,5,winter,0,1,0
43,non-binary,67354,5,swimming,4561,rural,105,64,winter,0,1,0
30,female,81229,8,swimming,1566,rural,122,116,winter,0,1,0
45,male,28021,2,hiking,2009,rural,108,63,winter,1,1,0
50,male,70273,8,skiing,1346,rural,22,126,summer,1,1,1
54,female,73572,2,sunbathing,1415,suburban,246,104,spring,0,1,0
58,non-binary,40283,8,swimming,2100,suburban,229,125,summer,1,0,0
47,male,117159,7,swimming,4438,rural,217,219,spring,1,0,0
66,non-binary,101761,5,sunbathing,4851,urban,271,52,spring,0,0,0
65,female,88085,6,swimming,1061,rural,5,11,spring,1,0,0
25,non-binary,100883,6,hiking,4304,urban,275,148,winter,0,0,0
66,non-binary,68408,5,skiing,2638,rural,26,201,summer,0,0,1
64,non-binary,56094,9,hiking,4743,suburban,166,286,winter,1,0,1
18,male,33718,8,hiking,837,urban,283,0,spring,0,0,0
29,non-binary,24504,8,hiking,4854,urban,288,7,winter,1,0,0
22,non-binary,32129,0,swimming,1367,urban,251,247,winter,0,0,0
41,non-binary,45697,3,hiking,3438,urban,177,15,summer,0,0,0
23,female,95883,1,sunbathing,4235,urban,7,0,summer,1,0,0
42,non-binary,110461,9,swimming,4011,rural,53,242,fall,0,0,0
18,non-binary,38554,3,skiing,1213,suburban,257,211,fall,0,1,0
42,male,93015,5,sunbathing,4947,rural,241,35,winter,0,1,0
18,female,69410,6,sunbathing,3867,urban,82,119,winter,1,1,0
49,non-binary,55220,4,sunbathing,3058,rural,101,153,winter,0,0,0
59,male,43762,9,sunbathing,2620,urban,74,45,summer,0,0,0
59,male,69328,8,hiking,3612,suburban,170,223,spring,0,1,1
20,non-binary,96157,8,skiing,1667,suburban,215,11,spring,1,0,0
66,male,65025,3,hiking,3585,urban,253,117,fall,1,1,0
36,male,48534,0,skiing,2536,urban,103,169,fall,0,1,1
60,male,97645,0,hiking,1853,rural,169,123,fall,1,1,0
46,male,37987,0,skiing,3138,rural,33,197,winter,0,1,1
67,non-binary,28478,2,sunbathing,1152,suburban,84,201,spring,0,0,0
19,non-binary,83789,1,skiing,3599,suburban,31,158,spring,1,0,1
26,male,35660,8,hiking,4160,suburban,148,69,summer,0,1,0
34,non-binary,106474,4,skiing,2555,urban,89,242,fall,0,0,1
63,non-binary,57808,8,skiing,2741,urban,53,71,summer,1,1,1
53,male,24867,9,skiing,4418,suburban,72,254,spring,0,0,1
34,male,72860,4,sunbathing,1090,urban,234,259,summer,0,1,0
66,male,107759,6,sunbathing,2498,rural,117,143,fall,1,1,0
29,non-binary,92120,2,hiking,2466,rural,179,145,summer,1,0,0
37,non-binary,46789,4,sunbathing,3818,urban,117,276,spring,0,1,0
67,female,55077,8,swimming,3005,urban,225,19,fall,0,0,0
20,female,83192,7,skiing,1296,rural,87,46,fall,0,1,0
60,male,31159,4,swimming,3549,suburban,32,237,spring,0,0,0
67,female,88531,1,hiking,3554,urban,3,253,spring,1,1,1
21,non-binary,77126,7,skiing,3974,urban,1,153,winter,0,1,1
34,female,79556,6,hiking,3809,urban,150,112,spring,1,0,0
67,female,21633,8,swimming,1643,rural,223,227,summer,0,0,0
54,male,50113,8,hiking,1561,suburban,237,169,summer,0,1,0
63,non-binary,83870,4,swimming,2107,suburban,232,112,winter,0,0,0
59,non-binary,35399,8,swimming,1663,rural,225,3,fall,1,0,0
32,non-binary,35607,5,hiking,3920,suburban,16,168,fall,0,1,1
50,non-binary,115399,6,swimming,4356,suburban,81,208,winter,1,1,0
33,female,60740,1,skiing,3921,suburban,199,114,summer,0,1,0
28,male,21661,4,skiing,4477,rural,93,125,summer,0,0,1
37,female,102907,5,skiing,4930,rural,161,172,winter,0,0,1
55,non-binary,39505,2,swimming,1236,suburban,86,25,summer,1,1,0
41,male,66575,1,sunbathing,3221,rural,178,294,winter,0,0,0
33,male,41258,9,sunbathing,4273,urban,64,244,summer,1,1,0
47,non-binary,27885,8,swimming,2878,suburban,154,163,summer,0,0,0
51,non-binary,31195,8,swimming,1062,rural,276,142,fall,0,0,0
18,male,60699,1,sunbathing,4855,urban,28,53,winter,0,0,0
41,non-binary,85031,1,skiing,4317,suburban,281,191,fall,0,1,0
41,non-binary,55611,1,hiking,3073,urban,90,258,winter,0,0,1
26,non-binary,113907,6,skiing,3977,rural,289,201,fall,0,1,0
39,non-binary,43099,1,hiking,1603,urban,259,149,summer,1,0,0
29,male,63775,7,skiing,627,rural,233,39,fall,0,1,0
34,male,46968,5,hiking,2283,rural,156,97,spring,0,1,0
42,female,84777,4,swimming,3224,rural,164,128,winter,1,0,0
45,female,36958,6,swimming,4428,urban,52,242,spring,0,0,0
32,male,72412,8,swimming,937,urban,113,139,fall,0,1,0
47,female,90645,8,sunbathing,2767,rural,122,270,fall,1,0,0
68,non-binary,50026,3,swimming,4136,rural,113,163,summer,0,1,0
44,non-binary,65209,7,sunbathing,737,rural,251,207,spring,1,0,0
39,male,58550,0,hiking,1600,rural,60,79,summer,0,0,1
27,female,75230,2,skiing,1003,suburban,180,74,summer,0,1,0
48,non-binary,111794,1,swimming,626,urban,20,118,summer,0,1,0
44,female,76465,8,hiking,4856,suburban,274,236,fall,1,0,0
29,male,45777,6,sunbathing,2836,suburban,82,125,summer,1,1,0
63,male,52914,3,skiing,1192,rural,146,4,spring,1,1,0
48,female,93998,2,hiking,3018,rural,250,203,spring,0,0,0
49,male,22963,6,skiing,3969,suburban,37,61,fall,1,0,1
49,non-binary,89778,8,hiking,945,suburban,273,103,spring,0,1,0
58,non-binary,59366,9,swimming,1599,urban,37,267,spring,1,1,0
62,female,109490,4,hiking,4458,urban,292,17,spring,0,1,0
52,female,117623,6,swimming,2604,urban,113,256,fall,1,0,0
63,male,118078,0,skiing,4778,urban,242,130,fall,1,1,0
38,male,32211,8,sunbathing,4322,suburban,88,134,spring,0,0,0
27,female,91343,4,skiing,3355,urban,60,136,winter,1,0,1
33,male,119335,9,hiking,3791,suburban,291,278,spring,1,0,0
24,female,32337,2,sunbathing,3267,urban,62,68,spring,0,1,0
21,female,111836,6,skiing,1515,rural,116,62,winter,0,1,0
44,non-binary,47527,5,hiking,4732,rural,159,198,summer,0,1,1
69,male,77356,8,sunbathing,3176,rural,2,271,summer,1,1,0
42,female,103145,7,hiking,760,rural,182,81,winter,0,0,0
48,non-binary,61618,7,hiking,4414,rural,87,41,winter,0,0,0
28,female,62936,5,skiing,1232,suburban,82,16,summer,0,0,0
65,male,40329,4,sunbathing,728,suburban,293,275,fall,0,1,0
37,non-binary,109952,5,swimming,1043,rural,85,59,fall,0,1,0
53,male,30397,0,hiking,1935,suburban,215,123,winter,1,1,0
34,non-binary,90621,9,sunbathing,2992,suburban,122,225,fall,1,1,0
62,male,31164,1,skiing,2047,suburban,213,109,fall,1,0,0
28,female,105538,5,swimming,2077,rural,227,258,winter,0,1,0
47,female,37775,4,skiing,3050,suburban,151,156,summer,0,1,1
52,female,25912,0,skiing,4786,rural,172,163,fall,1,0,0
58,male,81816,5,swimming,4962,suburban,27,14,winter,0,0,0
55,non-binary,88713,1,skiing,1126,urban,238,181,winter,1,0,0
39,male,115039,3,skiing,2427,suburban,4,213,spring,1,0,1
60,female,55186,8,skiing,2200,urban,251,80,summer,0,1,0
65,male,71309,5,sunbathing,3447,suburban,248,232,summer,1,1,0
68,non-binary,109078,2,hiking,3193,urban,17,20,winter,1,0,1
44,female,99652,8,sunbathing,2378,suburban,285,267,spring,0,1,0
54,male,81401,0,sunbathing,4887,urban,24,283,fall,0,0,0
63,female,22378,2,sunbathing,4536,suburban,18,287,fall,0,1,0
